Country Code,Country,Date,Producer_Price_Index
NOR,Norway,2018-06-01,126.5
NPL,Nepal,2018-06-01,332.9
PAK,Pakistan,2018-06-01,118.1
PER,Peru,2018-06-01,107.2
PHL,Philippines,2018-06-01,60.9
POL,Poland,2018-06-01,110.9
PRT,Portugal,2018-06-01,107.3
PRT,Portugal,2018-06-01,107.3
PRY,Paraguay,2018-06-01,135.7
PSE,West Bank and Gaza,2018-06-01,104.5
QAT,Qatar,2018-06-01,100.6
ROU,Romania,2018-06-01,120.4
RUS,Russian Federation,2018-06-01,199.7
RWA,Rwanda,2018-06-01,122.8
SAU,Saudi Arabia,2018-06-01,116.7
SEN,Senegal,2018-06-01,107.2
SGP,Singapore,2018-06-01,101.3
SLV,El Salvador,2018-06-01,114.4
SRB,Serbia,2018-06-01,132.0
SVK,Slovakia,2018-06-01,99.3
SVN,Slovenia,2018-06-01,107.7
SWE,Sweden,2018-06-01,109.3
THA,Thailand,2018-06-01,103.2
TJK,Tajikistan,2018-06-01,192.3
TUN,Tunisia,2018-06-01,139.0
TUR,Turkey,2018-06-01,211.4
UGA,Uganda,2018-06-01,184.1
UKR,Ukraine,2018-06-01,347.9
URY,Uruguay,2018-06-01,178.8
USA,United States,2018-06-01,113.6
UZB,Uzbekistan,2018-06-01,350.6
VEN,"Venezuela, RB",2018-06-01,368.9
ZAF,South Africa,2018-06-01,158.5
ZAF,South Africa,2018-06-01,69.9
AGO,Angola,2018-07-01,183.6
ARG,Argentina,2018-07-01,219.7
AUS,Australia,2018-07-01,116.3
AUT,Austria,2018-07-01,102.8
AUT,Austria,2018-07-01,102.8
AZE,Azerbaijan,2018-07-01,200.8
BEL,Belgium,2018-07-01,116.3
BGR,Bulgaria,2018-07-01,115.1
BIH,Bosnia and Herzegovina,2018-07-01,108.3
BLR,Belarus,2018-07-01,116.3
BRA,Brazil,2018-07-01,164.9
CAN,Canada,2018-07-01,119.3
CHE,Switzerland,2018-07-01,93.8
CHL,Chile,2018-07-01,116.9
CHN,China,2018-07-01,108.9
COL,Colombia,2018-07-01,128.2
CRI,Costa Rica,2018-07-01,113.2
CYP,Cyprus,2018-07-01,104.6
CZE,Czech Republic,2018-07-01,105.6
DEU,Germany,2018-07-01,107.5
DNK,Denmark,2018-07-01,115.0
ECU,Ecuador,2018-07-01,116.3
EGY,"Egypt, Arab Rep.",2018-07-01,202.5
ESP,Spain,2018-07-01,111.6
EST,Estonia,2018-07-01,113.7
FIN,Finland,2018-07-01,111.4
FRA,France,2018-07-01,106.5
GBR,United Kingdom,2018-07-01,112.5
GEO,Georgia,2018-07-01,142.5
GRC,Greece,2018-07-01,107.7
HRV,Croatia,2018-07-01,106.2
HUN,Hungary,2018-07-01,117.2
IND,India,2018-07-01,119.9
IRL,Ireland,2018-07-01,104.4
IRN,"Iran, Islamic Rep.",2018-07-01,135.6
ISL,Iceland,2018-07-01,103.1
ISR,Israel,2018-07-01,107.2
ITA,Italy,2018-07-01,107.4
JOR,Jordan,2018-07-01,106.5
JPN,Japan,2018-07-01,101.0
KOR,"Korea, Rep.",2018-07-01,104.8
KWT,Kuwait,2018-07-01,103.4
LKA,Sri Lanka,2018-07-01,103.9
LTU,Lithuania,2018-07-01,108.6
LUX,Luxembourg,2018-07-01,109.9
LVA,Latvia,2018-07-01,118.9
MAR,Morocco,2018-07-01,112.6
MDA,"Moldova, Rep.",2018-07-01,129.2
MEX,Mexico,2018-07-01,142.0
MKD,North Macedonia,2018-07-01,107.7
MLT,Malta,2018-07-01,101.0
MNE,Montenegro,2018-07-01,96.4
MNG,Mongolia,2018-07-01,135.0
MOZ,Mozambique,2018-07-01,100.2
MYS,Malaysia,2018-07-01,106.7
NIC,Nicaragua,2018-07-01,165.1
NLD,Netherlands,2018-07-01,108.9
NLD,Netherlands,2018-07-01,108.9
NOR,Norway,2018-07-01,127.8
NPL,Nepal,2018-07-01,352.6
PAK,Pakistan,2018-07-01,122.4
PER,Peru,2018-07-01,107.3
PHL,Philippines,2018-07-01,61.3
POL,Poland,2018-07-01,111.0
PRT,Portugal,2018-07-01,107.6
PRT,Portugal,2018-07-01,107.6
PRY,Paraguay,2018-07-01,135.7
PSE,West Bank and Gaza,2018-07-01,105.9
QAT,Qatar,2018-07-01,100.5
ROU,Romania,2018-07-01,120.2
RUS,Russian Federation,2018-07-01,200.3
RWA,Rwanda,2018-07-01,120.4
SAU,Saudi Arabia,2018-07-01,116.7
SEN,Senegal,2018-07-01,106.4
SGP,Singapore,2018-07-01,102.6
SLV,El Salvador,2018-07-01,114.8
SRB,Serbia,2018-07-01,132.4
SVK,Slovakia,2018-07-01,99.9
SVN,Slovenia,2018-07-01,107.9
SWE,Sweden,2018-07-01,110.2
THA,Thailand,2018-07-01,103.2
TJK,Tajikistan,2018-07-01,193.3
TUN,Tunisia,2018-07-01,140.2
TUR,Turkey,2018-07-01,215.1
UGA,Uganda,2018-07-01,182.6
UKR,Ukraine,2018-07-01,353.3
URY,Uruguay,2018-07-01,181.6
USA,United States,2018-07-01,114.6
UZB,Uzbekistan,2018-07-01,349.1
VEN,"Venezuela, RB",2018-07-01,774.3
ZAF,South Africa,2018-07-01,159.5
ZAF,South Africa,2018-07-01,70.3
AGO,Angola,2018-08-01,185.9
ARG,Argentina,2018-08-01,230.6
AUS,Australia,2018-08-01,116.9
AUT,Austria,2018-08-01,103.1
AUT,Austria,2018-08-01,103.1
AZE,Azerbaijan,2018-08-01,201.2
BEL,Belgium,2018-08-01,116.9
BGR,Bulgaria,2018-08-01,114.9
BIH,Bosnia and Herzegovina,2018-08-01,108.4
BLR,Belarus,2018-08-01,116.9
BRA,Brazil,2018-08-01,166.3
CAN,Canada,2018-08-01,118.7
CHE,Switzerland,2018-08-01,93.9
CHL,Chile,2018-08-01,115.3
CHN,China,2018-08-01,109.4
COL,Colombia,2018-08-01,128.0
CRI,Costa Rica,2018-08-01,113.3
CYP,Cyprus,2018-08-01,104.7
CZE,Czech Republic,2018-08-01,105.7
DEU,Germany,2018-08-01,107.7
DNK,Denmark,2018-08-01,115.6
ECU,Ecuador,2018-08-01,116.9
EGY,"Egypt, Arab Rep.",2018-08-01,202.7
ESP,Spain,2018-08-01,112.0
EST,Estonia,2018-08-01,114.9
FIN,Finland,2018-08-01,111.5
FRA,France,2018-08-01,106.8
GBR,United Kingdom,2018-08-01,113.6
GEO,Georgia,2018-08-01,144.9
GRC,Greece,2018-08-01,107.9
HRV,Croatia,2018-08-01,106.4
HUN,Hungary,2018-08-01,117.1
IND,India,2018-08-01,120.1
IRL,Ireland,2018-08-01,104.1
IRN,"Iran, Islamic Rep.",2018-08-01,144.2
ISL,Iceland,2018-08-01,102.2
ISR,Israel,2018-08-01,107.3
ITA,Italy,2018-08-01,107.7
JOR,Jordan,2018-08-01,107.1
JPN,Japan,2018-08-01,101.0
KOR,"Korea, Rep.",2018-08-01,105.3
KWT,Kuwait,2018-08-01,104.8
LKA,Sri Lanka,2018-08-01,101.9
LTU,Lithuania,2018-08-01,109.3
LUX,Luxembourg,2018-08-01,110.9
LVA,Latvia,2018-08-01,120.1
MAR,Morocco,2018-08-01,112.9
MDA,"Moldova, Rep.",2018-08-01,129.1
MEX,Mexico,2018-08-01,141.5
MKD,North Macedonia,2018-08-01,107.0
MLT,Malta,2018-08-01,100.9
MNE,Montenegro,2018-08-01,96.1
MNG,Mongolia,2018-08-01,133.6
MOZ,Mozambique,2018-08-01,96.7
MYS,Malaysia,2018-08-01,106.6
NIC,Nicaragua,2018-08-01,165.3
NLD,Netherlands,2018-08-01,109.0
NLD,Netherlands,2018-08-01,109.0
NOR,Norway,2018-08-01,128.6
NPL,Nepal,2018-08-01,365.3
PAK,Pakistan,2018-08-01,123.1
PER,Peru,2018-08-01,107.4
PHL,Philippines,2018-08-01,61.5
POL,Poland,2018-08-01,111.0
PRT,Portugal,2018-08-01,107.8
PRT,Portugal,2018-08-01,107.8
PRY,Paraguay,2018-08-01,136.5
PSE,West Bank and Gaza,2018-08-01,104.7
QAT,Qatar,2018-08-01,104.6
ROU,Romania,2018-08-01,121.0
